name,baseType,weighted_listings,total_listings,max_listings,total_count,leagues_seen,avg_weighted_listings
Replica Reckless Defence,Cobalt Jewel,5692.85,11395,8917,1121,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",1138.5700000000002
Forbidden Flesh,Cobalt Jewel,50253.15,85622,53230,1199,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",10050.630000000001
Witchbane,Cobalt Jewel,4039.3,7647,5620,616,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",807.86
Inertia,Crimson Jewel,23888.9,45372,33415,1231,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",4777.780000000001
Brute Force Solution,Cobalt Jewel,18962.9,34100,23155,1207,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",3792.5800000000004
Powerlessness,Cobalt Jewel,10374.7,21038,16967,1007,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",2074.94
Brittle Barrier,Cobalt Jewel,6132.8,6799,6662,370,"{'Standard', 'Hardcore'}",3066.4
Pacifism,Viridian Jewel,16665.25,28094,17117,1077,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",3333.05
Survival Instincts,Viridian Jewel,7083.7,7826,7423,399,"{'Standard', 'Hardcore'}",3541.85
Survival Skills,Crimson Jewel,6306.7,6978,6713,311,"{'Standard', 'Hardcore'}",3153.35
Frozen Trail,Cobalt Jewel,9353.0,10374,10210,403,"{'Standard', 'Hardcore'}",4676.5
Might of the Meek,Crimson Jewel,10358.05,14772,8781,804,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",2071.6099999999997
Kitava's Teachings,Small Cluster Jewel,6909.55,12932,9399,849,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",1381.91
Megalomaniac,Medium Cluster Jewel,566321.8,1134946,910187,932,"{'Standard', 'Settlers', 'Hardcore', 'Mercenaries'}",141580.45
Taste of Hate,Sapphire Flask,15273.600000000002,22927,11880,1018,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",3054.7200000000003
Replica Rumi's Concoction,Granite Flask,2843.55,5470,4112,523,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",568.71
Soul Catcher,Quartz Flask,11149.2,14292,10400,701,"{'Standard', 'Settlers', 'Hardcore', 'Mercenaries'}",2787.3
Replica Lavianga's Spirit,Sanctified Mana Flask,2285.0,4095,2759,353,"{'Standard', 'Settlers', 'Hardcore', 'Mercenaries'}",571.25
Atziri's Promise,Amethyst Flask,35997.0,44015,36247,796,"{'Standard', 'Settlers', 'Hardcore', 'Mercenaries'}",8999.25
Replica Sorrow of the Divine,Sulphur Flask,2147.9500000000003,3701,2261,431,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",429.59000000000003
The Overflowing Chalice,Sulphur Flask,23477.0,38347,20745,1228,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",4695.4
Rumi's Concoction,Granite Flask,20332.7,29531,16412,1201,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",4066.54
Lion's Roar,Granite Flask,19496.800000000003,27806,16362,1212,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",3899.3600000000006
Forbidden Taste,Quartz Flask,20475.449999999997,30162,15686,1214,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",4095.0899999999992
Coruscating Elixir,Ruby Flask,8761.900000000001,13947,7565,749,"{'Standard', 'Settlers', 'Hardcore', 'Mercenaries'}",2190.4750000000004
Doedre's Elixir,Greater Mana Flask,20908.4,32406,14843,1214,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",4181.68
The Writhing Jar,Hallowed Hybrid Flask,14726.150000000001,25879,16046,1217,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",2945.2300000000005
Cinderswallow Urn,Silver Flask,31207.5,55198,36870,945,"{'Standard', 'Settlers', 'Hardcore', 'Mercenaries'}",7801.875
Lavianga's Spirit,Sanctified Mana Flask,15149.400000000001,27288,17567,1209,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",3029.88
Divination Distillate,Large Hybrid Flask,17862.85,24957,15122,1210,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",3572.5699999999997
Coralito's Signature,Diamond Flask,13978.300000000001,23430,12713,1217,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",2795.6600000000003
Blood of the Karui,Sanctified Life Flask,15595.0,26616,15405,1214,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",3119.0
Witchfire Brew,Stibnite Flask,13281.45,18768,11178,1165,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",2656.29
Kiara's Determination,Silver Flask,21358.550000000003,39211,26204,1221,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",4271.710000000001
Vessel of Vinktar,Topaz Flask,9719.8,16671,10570,805,"{'Standard', 'Settlers', 'Hardcore', 'Mercenaries'}",2429.95
The Wise Oak,Bismuth Flask,17906.25,26011,14463,1210,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",3581.25
Replica Witchfire Brew,Stibnite Flask,856.1500000000001,1695,1313,193,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",171.23000000000002
Pillars of Arun,Dunes Map,11525.85,20852,6019,1247,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",2305.17
Whakawairua Tuahu,Strand Map,13462.35,23258,6555,1440,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",2692.4700000000003
The Coward's Trial,Cursed Crypt Map,7135.05,12533,5716,693,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",1427.01
Vaults of Atziri,Vaal Pyramid Map,10065.900000000001,16025,4224,879,"{'Standard', 'Settlers', 'Hardcore', 'Mercenaries'}",2516.4750000000004
Poorjoy's Asylum,Temple Map,13004.0,24024,12938,1251,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",2600.8
Acton's Nightmare,Overgrown Shrine Map,11184.45,19043,5054,1123,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",2236.8900000000003
Olmec's Sanctum,Bone Crypt Map,10922.699999999999,19072,5035,1256,"{'Hardcore Mercenaries', 'Mercenaries', 'Settlers', 'Standard', 'Hardcore'}",2184.54
The Blood of Innocence,Censer Relic,2555.7,5529,4753,664,"{'Standard', 'Settlers', 'Hardcore', 'Mercenaries'}",638.925
Hyrri's Ire,Zodiac Leather,12263.499999999998,18979,7370,1461,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",3065.8749999999995
Aegis Aurora,Champion Kite Shield,10439.550000000001,16382,8541,911,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2609.8875000000003
Fleshcrafter,Necromancer Silks,4393.85,6711,2833,524,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1098.4625
Doppelgänger Guise,Sadist Garb,2836.55,5189,3016,435,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",709.1375
Atziri's Step,Slink Boots,9429.949999999999,12150,8993,582,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2357.4874999999997
Tukohama's Fortress,Ebony Tower Shield,2082.65,3106,1633,299,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",520.6625
Dialla's Malefaction,Sage's Robe,4941.200000000001,6553,3503,478,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1235.3000000000002
Shavronne's Wrappings,Occultist's Vestment,15341.25,21247,6393,1526,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",3835.3125
Kaom's Heart,Glorious Plate,5989.200000000001,8054,5471,692,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1497.3000000000002
Shaper's Touch,Crusader Gloves,10262.400000000001,16454,8814,1040,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2565.6000000000004
Garukhan's Flight,Stealth Boots,2653.8500000000004,4249,2312,281,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",663.4625000000001
The Iron Fortress,Crusader Plate,5214.450000000001,9805,4942,1078,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1303.6125000000002
Flamesight,Solaris Circlet,2877.65,4902,2906,516,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",719.4125
Replica Atziri's Acuity,Vaal Gauntlets,851.75,1463,905,167,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",212.9375
The Snowblind Grace,Zodiac Leather,2450.3500000000004,5009,3950,370,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",612.5875000000001
The Dark Monarch,Lich's Circlet,294.15,447,360,446,"{'Hardcore Mercenaries', 'Standard', 'Mercenaries'}",98.05
Utula's Hunger,Majestic Plate,4123.200000000001,8342,5839,917,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1030.8000000000002
Replica Ambu's Charge,Crusader Chainmail,1530.3000000000002,2431,1251,292,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",382.57500000000005
Servant of Decay,Torturer Garb,466.35,720,603,514,"{'Hardcore Mercenaries', 'Standard', 'Mercenaries'}",155.45000000000002
Admiral's Arrogance,Antique Gauntlets,3597.55,8839,8710,518,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",899.3875
Voll's Vision,Praetor Crown,8484.65,14077,7958,1065,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2121.1625
The Gull,Raven Mask,8032.75,12270,6060,1009,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2008.1875
The Fourth Vow,Devout Chainmail,4320.95,8119,4728,922,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1080.2375
Ancient Skull,Bone Helmet,9444.3,16793,10206,1204,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2361.075
Replica Kaom's Heart,Glorious Plate,1131.0500000000002,1797,944,212,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",282.76250000000005
Prism Guardian,Archon Kite Shield,6262.950000000001,9021,5154,684,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1565.7375000000002
Dawnbreaker,Colossal Tower Shield,24148.75,49221,37806,1226,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",6037.1875
Cloak of Defiance,Lacquered Garb,7686.300000000002,12314,4909,1127,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1921.5750000000005
Replica Grip of the Council,Arcanist Gloves,1191.85,1953,1093,214,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",297.9625
Replica Allelopathy,Satin Gloves,889.2,1565,942,287,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",222.3
Replica Covenant,Spidersilk Robe,689.65,1310,749,165,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",172.4125
Memory Vault,Praetor Crown,7634.6,12222,6542,965,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1908.65
Rime Gaze,Mind Cage,8189.549999999999,10691,7598,863,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2047.3874999999998
The Brine Crown,Prophet Crown,2499.3500000000004,4010,2156,351,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",624.8375000000001
Azadi Crest,Lacquered Buckler,347.7,579,577,401,"{'Hardcore Mercenaries', 'Mercenaries'}",173.85
Replica Restless Ward,Carnal Armour,2795.05,5151,3080,614,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",698.7625
Replica Heatshiver,Leather Hood,881.75,1714,1253,262,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",220.4375
Doryani's Fist,Vaal Gauntlets,4941.150000000001,8245,4833,665,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1235.2875000000001
Vix Lunaris,Cardinal Round Shield,3593.0,6056,3482,631,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",898.25
Obscurantis,Lion Pelt,9814.100000000002,16747,9884,1171,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2453.5250000000005
Incandescent Heart,Saintly Chainmail,9082.6,14774,7370,1176,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2270.65
Leper's Alms,Mirrored Spiked Shield,9750.6,18966,13839,1109,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2437.65
Replica Bones of Ullr,Silk Slippers,964.9000000000001,1543,811,166,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",241.22500000000002
Scornflux,Satin Slippers,396.59999999999997,659,651,407,"{'Hardcore Mercenaries', 'Mercenaries'}",198.29999999999998
Howlcrack,Ezomyte Burgonet,598.1999999999999,995,987,406,"{'Hardcore Mercenaries', 'Mercenaries'}",299.09999999999997
The Rat Cage,Sharkskin Tunic,4156.95,6483,2889,723,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1039.2375
Vaal Caress,Bronzescale Gauntlets,5718.3,8872,3969,851,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1429.575
Replica Volkuur's Guidance,Zealot Gloves,1530.25,2627,1627,241,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",382.5625
The Hand of Phrecia,Mesh Gloves,2677.15,5651,4384,752,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",669.2875
Chitus' Apex,Necromancer Circlet,8431.4,14093,8036,1124,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2107.85
The Oppressor,Elegant Round Shield,6453.9,11961,7578,969,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1613.475
Brinerot Flag,Tarnished Spirit Shield,2564.3,3541,2091,519,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",641.075
Infernal Mantle,Widowsilk Robe,10902.4,13878,8861,821,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2725.6
Mutewind Whispersteps,Serpentscale Boots,3941.5,5376,3216,570,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",985.375
Steppan Eard,Sorcerer Boots,3237.05,4507,2587,602,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",809.2625
The Beast Fur Shawl,Vaal Regalia,11838.150000000001,20776,12239,1293,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2959.5375000000004
Allelopathy,Satin Gloves,2110.05,4069,2640,574,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",527.5125
The Ghastly Theatre,Teak Round Shield,6148.25,11715,7715,860,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1537.0625
Greed's Embrace,Golden Plate,15616.7,24339,10470,1478,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",3904.175
Mutewind Pennant,Enameled Buckler,2592.65,3583,2093,521,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",648.1625
Null and Void,Legion Gloves,8862.55,16768,10738,1150,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2215.6375
Winds of Change,Ancient Gauntlets,3029.4500000000003,4493,2133,569,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",757.3625000000001
Mark of the Red Covenant,Tribal Circlet,13472.150000000001,22180,10157,1188,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",3368.0375000000004
Steelworm,Broadhead Arrow Quiver,1085.3,1898,932,484,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",271.325
Kaom's Spirit,Titan Gauntlets,6442.25,10907,6062,1077,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1610.5625
Blood Price,Reaver Helmet,2108.1499999999996,4007,2717,629,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",527.0374999999999
Kahuturoa's Certainty,Ancient Greaves,6379.85,13037,8918,867,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1594.9625
Ahuana's Bite,Sharktooth Arrow Quiver,5601.8,11469,7805,823,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1400.45
Rakiata's Dance,Engraved Greatsword,1366.45,2314,787,305,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",341.6125
Rebuke of the Vaal,Vaal Blade,8797.6,15835,10432,996,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2199.4
Mjölner,Gavel,4030.5,6166,3088,472,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1007.625
Cold Iron Point,Ezomyte Dagger,6839.450000000001,10338,5080,976,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1709.8625000000002
Actum,Butcher Axe,1028.8500000000001,1795,1146,215,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",257.21250000000003
Replica Tulfall,Opal Wand,823.05,1523,1077,135,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",205.7625
Replica Duskdawn,Maelström Staff,427.55,605,218,81,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",106.8875
Replica Last Resort,Nailed Fist,1505.35,2245,1192,231,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",376.3375
Grelwood Shank,Eternal Sword,3981.05,6121,2937,635,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",995.2625
Hand of Thought and Motion,Imperial Claw,3125.8500000000004,6295,4989,516,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",781.4625000000001
Windripper,Imperial Bow,8554.000000000002,11864,3821,942,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2138.5000000000005
Replica Tempestuous Steel,War Sword,1132.3500000000001,1919,1161,184,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",283.08750000000003
Replica Heartbreaker,Royal Skean,1111.25,1807,1013,175,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",277.8125
Mystic Refractor,Pagan Wand,146.54999999999998,236,218,236,"{'Hardcore Mercenaries', 'Standard', 'Mercenaries'}",48.849999999999994
Ngamahu's Flame,Abyssal Axe,7067.200000000001,9750,5032,846,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1766.8000000000002
Replica Advancing Fortress,Gut Ripper,1159.45,1870,1021,166,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",289.8625
Doomsower,Lion Sword,3296.2,4907,2163,574,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",824.05
Hegemony's Era,Judgement Staff,6172.35,10459,5759,888,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1543.0875
The Grey Spire,Judgement Staff,4620.3,8468,5727,860,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1155.075
Kondo's Pride,Ezomyte Blade,12218.25,19511,8851,1079,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",3054.5625
Agnerod East,Imperial Staff,10006.7,17092,9344,1116,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2501.675
Agnerod North,Imperial Staff,9861.550000000001,16970,9448,1122,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2465.3875000000003
Callinellus Malleus,Auric Mace,7980.05,13186,6734,912,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1995.0125
Frostbreath,Ornate Mace,9057.55,15007,7738,901,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2264.3875
Reverberation Rod,Spiraled Wand,9317.4,11660,9110,790,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2329.35
Rive,Terror Claw,8011.55,13788,7670,912,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2002.8875
Touch of Anguish,Imperial Claw,10414.0,18771,11854,1108,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2603.5
Trypanon,Great Mallet,2568.75,3995,1778,628,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",642.1875
Voidhome,Dread Maul,8937.75,13385,6064,813,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2234.4375
Shade of Solaris,Sage Wand,1782.8000000000002,2837,1460,261,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",445.70000000000005
Wings of Entropy,Ezomyte Axe,7777.4,13835,7730,980,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1944.35
Venarius' Astrolabe,Astrolabe Amulet,290.25,459,409,448,"{'Hardcore Mercenaries', 'Standard', 'Mercenaries'}",96.75
Polaric Devastation,Opal Ring,4524.05,8317,5852,773,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1131.0125
Badge of the Brotherhood,Turquoise Amulet,6121.950000000001,11045,7524,985,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1530.4875000000002
Enmity's Embrace,Vermillion Ring,157.35,241,198,241,"{'Hardcore Mercenaries', 'Standard', 'Mercenaries'}",52.449999999999996
The Halcyon,Jade Amulet,2951.05,5133,3319,262,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",737.7625
Warrior's Legacy,Ruby Ring,2623.05,5295,4212,403,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",655.7625
The Arkhon's Tools,Cloth Belt,657.15,1048,953,492,"{'Hardcore Mercenaries', 'Standard', 'Mercenaries'}",219.04999999999998
Coiling Whisper,Amethyst Ring,376.05,594,528,464,"{'Hardcore Mercenaries', 'Standard', 'Mercenaries'}",125.35000000000001
Astral Projector,Topaz Ring,6326.0,11042,7082,1011,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1581.5
Shavronne's Revelation,Moonstone Ring,5351.4,10284,7686,886,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1337.85
Replica Siegebreaker,Heavy Belt,978.95,1652,983,183,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",244.7375
Anathema,Moonstone Ring,4153.400000000001,8542,7013,759,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1038.3500000000001
Whispers of Infinity,Seaglass Amulet,364.04999999999995,571,499,470,"{'Hardcore Mercenaries', 'Standard', 'Mercenaries'}",121.34999999999998
Solstice Vigil,Onyx Amulet,6382.400000000001,10334,5712,710,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1595.6000000000001
Betrayal's Sting,Steel Ring,976.95,1566,1440,524,"{'Hardcore Mercenaries', 'Standard', 'Mercenaries'}",325.65000000000003
Kaom's Binding,Heavy Belt,4818.75,10466,9078,711,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1204.6875
Perseverance,Vanguard Belt,20857.300000000003,40722,28981,1219,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",5214.325000000001
The Taming,Prismatic Ring,16411.45,32730,25897,1123,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",4102.8625
The Pariah,Unset Ring,4663.95,5806,4517,706,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1165.9875
Circle of Fear,Sapphire Ring,68086.15000000001,132707,102127,1198,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",17021.537500000002
Vivinsect,Unset Ring,6273.25,10256,5797,757,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1568.3125
Brinerot Mark,Unset Ring,2231.35,3126,1788,471,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",557.8375
The Felbog Fang,Citrine Amulet,3650.75,6897,5036,572,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",912.6875
Squirming Terror,Unset Ring,339.45,563,556,406,"{'Hardcore Mercenaries', 'Standard', 'Mercenaries'}",113.14999999999999
Rigwald's Crest,Two-Stone Ring,7281.9,12387,6801,1079,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1820.475
The Hungry Loop,Unset Ring,8372.400000000001,13159,6705,1082,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2093.1000000000004
Tainted Pact,Coral Amulet,3298.4,6372,4403,766,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",824.6
Maligaro's Cruelty,Turquoise Amulet,19510.6,36711,24565,1221,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",4877.65
Winterweave,Coral Ring,4038.6500000000005,7212,4277,791,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1009.6625000000001
Prospero's Protection,Iron Ring,3271.35,5420,5334,482,"{'Hardcore Mercenaries', 'Standard', 'Mercenaries'}",1090.45
Unnatural Instinct,Viridian Jewel,9820.150000000001,14844,7728,889,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2455.0375000000004
Bloodnotch,Crimson Jewel,7404.950000000001,13995,10364,827,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1851.2375000000002
Ancestral Vision,Viridian Jewel,6381.1,11651,8173,860,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1595.275
Grand Spectrum,Crimson Jewel,5842.200000000001,7297,5821,550,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1460.5500000000002
Immutable Force,Crimson Jewel,7415.450000000001,13961,10262,861,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1853.8625000000002
Emperor's Wit,Cobalt Jewel,520.1,648,514,73,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",130.025
